Nome Universo,Data Atualização Dados,Região,UF,Localidade,Setor (Cod/Desc),Órgão,Órgão (Cod/Desc),UO,UO (Cod/Desc),Funcional,Função (Cod/Desc),Subfunção (Cod/Desc),Programa (Cod/Desc),Ação (Cod/Desc),Subtítulo (Cod/Desc),Esfera (Cod),GND (Cod),Mod. Aplic. (Cod),Fonte,Fonte (Cod/Desc),Dotação Inicial,Autorizado,Empenhado,Liquidado (Subelemento),Pago,RP Não-Proc Insc. Outros Exercícios,RP Inscrito,RP Pago,Programa (Cod),Programa,Ação (Cod),PO (Cod/Desc),Iniciativa (Cod),Objetivo (Cod/Desc),Iniciativa (Cod/Desc)
LOA2014 - Despesa Execução,2014/11/22 00:00:00,NO,TO,COLINAS DO TOCANTINS,"04 - EDUCAÇÃO, CULTURA, CIÊNCIA E TECNOLOGIA E ESPORTE",MINISTÉRIO DA EDUCAÇÃO,26000 - MINISTÉRIO DA EDUCAÇÃO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,26298 - FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,12.847.2030.0E53.0447,12 - EDUCAÇÃO,847 - TRANSFERÊNCIAS PARA A EDUCAÇÃO BÁSICA,2030 - EDUCAÇÃO BÁSICA,0E53 - APOIO AO TRANSPORTE ESCOLAR PARA A EDUCAÇÃO BÁSICA - CAMINHO DA ESCOLA,0447 - NO MUNICÍPIO DE COLINAS DO TOCANTINS - TO,F,4,40,RECURSOS ORDINARIOS,100 - RECURSOS ORDINARIOS,0,0,0,0,0,0,250000,0,2030,EDUCAÇÃO BÁSICA,0.0,0000 - APOIO AO TRANSPORTE ESCOLAR PARA A EDUCACAO BASICA - CAMINHO DA ESCOLA - DESPESAS DIVERSAS,02C0,"0598- APOIAR O EDUCANDO, A ESCOLA E OS ENTES FEDERADOS COM AÇÕES DIRECIONADAS AO DESENVOLVIMENTO DA EDUCAÇÃO BÁSICA, À AMPLIAÇÃO DA OFERTA DE EDUCAÇÃO INTEGRAL E À ALFABETIZAÇÃO E EDUCAÇÃO DE JOVENS E ADULTOS SEGUNDO OS PRINCÍPIOS DA EQUIDADE, DA VALORIZAÇÃO DA PLURALIDADE, DOS DIREITOS HUMANOS, DO ENFRENTAMENTO DA VIOLÊNCIA, INTOLERÂNCIA E DISCRIMINAÇÃO, DA GESTÃO DEMOCRÁTICA DO ENSINO PÚBLICO, DA GARANTIA DE PADRÃO DE QUALIDADE, DA IGUALDADE DE CONDIÇÕES PARA ACESSO E PERMANÊNCIA DO EDUCANDO NA ESCOLA, DA GARANTIA DE SUA INTEGRIDADE FÍSICA, PSÍQUICA E EMOCIONAL, E DA ACESSIBILIDADE, OBSERVADO O REGIME DE COLABORAÇÃO COM OS ENTES FEDERADOS.","02C0-PRESTAÇÃO DE ASSISTÊNCIA FINANCEIRA, TÉCNICA E MATERIAL AS ESCOLAS, AOS PROFISSIONAIS DA EDUCAÇÃO E AOS ESTUDANTES DAS REDES PÚBLICAS DA EDUCAÇÃO BÁSICA, INCLUINDO PROGRAMAS DE TRANSPORTE, ALIMENTAÇÃO (INCLUSIVE DE PROFESSORES E PROFISSIONAIS DE EDUCAÇÃO BÁSICA), ASSISTÊNCIA À SAÚDE, MANUTENÇÃO ESCOLAR, AMPLIAÇÃO DO TEMPO E ESPAÇOS EDUCATIVOS E REFORÇO DA AUTOGESTÃO, MATERIAL DIDÁTICO-ESCOLAR, PARADIDÁTICO, PERIÓDICOS E OBRAS DE REFERENCIA, CONSIDERANDO, ENTRE OUTRAS ESPECIFICIDADES, O ATENDIMENTO EDUCACIONAL ESPECIALIZADO, A ACESSIBILIDADE, A SUSTENTABILIDADE SOCIOAMBIENTAL, AS POPULAÇÕES DO CAMPO, AFRODESCENDENTES, INDÍGENAS E A EDUCAÇÃO DE JOVENS E ADULTOS"
LOA2014 - Despesa Execução,2014/11/22 00:00:00,NO,TO,GURUPI,02 - SAÚDE,MINISTÉRIO DA SAÚDE,36000 - MINISTÉRIO DA SAÚDE,FUNDO NACIONAL DE SAÚDE,36901 - FUNDO NACIONAL DE SAÚDE,10.302.2015.8535.0302,10 - SAÚDE,302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,2015 - APERFEIÇOAMENTO DO SISTEMA ÚNICO DE SAÚDE (SUS),8535 - ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE,0302 - CONSTRUÇÃO E AQUISIÇÃO DE EQUIPAMENTOS DO HOSPITAL GERAL - GURUPI – TO,S,4,30,RECURSOS ORDINARIOS,100 - RECURSOS ORDINARIOS,0,0,0,0,0,16000000,16000000,16000000,2015,APERFEIÇOAMENTO DO SISTEMA ÚNICO DE SAÚDE (SUS),8535,0000 - ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE - DESPESAS DIVERSAS,02PW,"0713- GARANTIR ACESSO DA POPULAÇÃO A SERVIÇOS DE QUALIDADE, COM EQUIDADE E EM TEMPO ADEQUADO AO ATENDIMENTO DAS NECESSIDADES DE SAÚDE, APRIMORANDO A POLÍTICA DE ATENÇÃO BÁSICA E A ATENÇÃO ESPECIALIZADA.","02PW-REORDENAMENTO DA ATENÇÃO ESPECIALIZADA VISANDO À INTEGRALIDADE DE ATENÇÃO, ASSIM COMO AMPLIAÇÃO DA ATENÇÃO PRIMÁRIA E ESPECIALIZADA EM REDES DE ATENÇÃO À SAÚDE, COM QUALIFICAÇÃO DAS PRÁTICAS E DA GESTÃO DO CUIDADO, BUSCANDO ASSEGURAR RESOLUTIVIDADE"
LOA2014 - Despesa Execução,2014/11/22 00:00:00,NO,TO,GURUPI,02 - SAÚDE,MINISTÉRIO DA SAÚDE,36000 - MINISTÉRIO DA SAÚDE,FUNDO NACIONAL DE SAÚDE,36901 - FUNDO NACIONAL DE SAÚDE,10.302.2015.8535.0467,10 - SAÚDE,302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,2015 - APERFEIÇOAMENTO DO SISTEMA ÚNICO DE SAÚDE (SUS),8535 - ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE,0467 - NO MUNICÍPIO DE GURUPI - TO,S,4,41,CONTRIBUICAO P/FINANCIAM.DA SEGURIDADE SOCIAL,153 - CONTRIBUICAO P/FINANCIAM.DA SEGURIDADE SOCIAL,0,0,0,0,0,0,696210,377490,2015,APERFEIÇOAMENTO DO SISTEMA ÚNICO DE SAÚDE (SUS),8535,0000 - ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE - DESPESAS DIVERSAS,02PW,"0713- GARANTIR ACESSO DA POPULAÇÃO A SERVIÇOS DE QUALIDADE, COM EQUIDADE E EM TEMPO ADEQUADO AO ATENDIMENTO DAS NECESSIDADES DE SAÚDE, APRIMORANDO A POLÍTICA DE ATENÇÃO BÁSICA E A ATENÇÃO ESPECIALIZADA.","02PW-REORDENAMENTO DA ATENÇÃO ESPECIALIZADA VISANDO À INTEGRALIDADE DE ATENÇÃO, ASSIM COMO AMPLIAÇÃO DA ATENÇÃO PRIMÁRIA E ESPECIALIZADA EM REDES DE ATENÇÃO À SAÚDE, COM QUALIFICAÇÃO DAS PRÁTICAS E DA GESTÃO DO CUIDADO, BUSCANDO ASSEGURAR RESOLUTIVIDADE"
LOA2014 - Despesa Execução,2014/11/22 00:00:00,NO,TO,GURUPI,02 - SAÚDE,MINISTÉRIO DA SAÚDE,36000 - MINISTÉRIO DA SAÚDE,FUNDO NACIONAL DE SAÚDE,36901 - FUNDO NACIONAL DE SAÚDE,10.302.2015.8535.7624,10 - SAÚDE,302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,2015 - APERFEIÇOAMENTO DO SISTEMA ÚNICO DE SAÚDE (SUS),8535 - ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE,7624 - HOSPITAL GERAL DE GURUPI - NO MUNICÍPIO DE GURUPI - TO,S,4,30,RECURSOS ORDINARIOS,100 - RECURSOS ORDINARIOS,12500000,12500000,0,0,0,0,0,0,2015,APERFEIÇOAMENTO DO SISTEMA ÚNICO DE SAÚDE (SUS),8535,0000 - ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE - DESPESAS DIVERSAS,02PW,"0713- GARANTIR ACESSO DA POPULAÇÃO A SERVIÇOS DE QUALIDADE, COM EQUIDADE E EM TEMPO ADEQUADO AO ATENDIMENTO DAS NECESSIDADES DE SAÚDE, APRIMORANDO A POLÍTICA DE ATENÇÃO BÁSICA E A ATENÇÃO ESPECIALIZADA.","02PW-REORDENAMENTO DA ATENÇÃO ESPECIALIZADA VISANDO À INTEGRALIDADE DE ATENÇÃO, ASSIM COMO AMPLIAÇÃO DA ATENÇÃO PRIMÁRIA E ESPECIALIZADA EM REDES DE ATENÇÃO À SAÚDE, COM QUALIFICAÇÃO DAS PRÁTICAS E DA GESTÃO DO CUIDADO, BUSCANDO ASSEGURAR RESOLUTIVIDADE"
LOA2014 - Despesa Execução,2014/11/22 00:00:00,NO,TO,GURUPI,"04 - EDUCAÇÃO, CULTURA, CIÊNCIA E TECNOLOGIA E ESPORTE",MINISTÉRIO DA CULTURA,42000 - MINISTÉRIO DA CULTURA,FUNDO NACIONAL DE CULTURA,42902 - FUNDO NACIONAL DE CULTURA,13.392.2027.20ZF.0467,13 - CULTURA,392 - DIFUSÃO CULTURAL,"2027 - CULTURA: PRESERVAÇÃO, PROMOÇÃO E ACESSO",20ZF - PROMOÇÃO E FOMENTO À CULTURA BRASILEIRA,0467 - NO MUNICÍPIO DE GURUPI - TO,F,3,40,RECURSOS ORDINARIOS,100 - RECURSOS ORDINARIOS,0,0,0,0,0,0,100000,100000,2027,"CULTURA: PRESERVAÇÃO, PROMOÇÃO E ACESSO",20ZF,0000 - PROMOCAO E FOMENTO A CULTURA BRASILEIRA,035B,"0786- FOMENTAR A CRIAÇÃO, PRODUÇÃO, DIFUSÃO, INTERCÂMBIO, DISTRIBUIÇÃO, FRUIÇÃO E CONSUMO DE BENS, SERVIÇOS E EXPRESSÕES CULTURAIS NO BRASIL E NO EXTERIOR","035B-FOMENTO À PRODUÇÃO, DIFUSÃO, INTERCÂMBIO, CIRCULAÇÃO DE PROJETOS, ATIVIDADES E EVENTOS ARTÍSTICOS, À FRUIÇÃO CULTURAL E À FORMAÇÃO DE PÚBLICO, GARANTIDA A DIVERSIDADE DE LINGUAGENS, E EXPRESSÕES CULTURAIS; FORTALECIMENTO E  QUALIFICAÇÃO DE EQUIPAMENTOS, PONTOS, REDES, CIRCUITOS E ESPAÇOS CULTURAIS."
LOA2014 - Despesa Execução,2014/11/22 00:00:00,NO,TO,GURUPI,07 - JUSTIÇA E DEFESA,MINISTÉRIO DA JUSTIÇA,30000 - MINISTÉRIO DA JUSTIÇA,FUNDO NACIONAL DE SEGURANÇA PÚBLICA,30911 - FUNDO NACIONAL DE SEGURANÇA PÚBLICA,06.183.2070.20ID.0066,06 - SEGURANÇA PÚBLICA,183 - INFORMAÇÃO E INTELIGÊNCIA,2070 - SEGURANÇA PÚBLICA COM CIDADANIA,"20ID - APOIO À ESTRUTURAÇÃO, REAPARELHAMENTO, MODERNIZAÇÃO ORGANIZACIONAL E TECNOLÓGICA DAS INSTITUIÇÕES DE SEGURANÇA PÚBLICA",0066 - GURUPI - TO,F,4,30,RECURSOS ORDINARIOS,100 - RECURSOS ORDINARIOS,0,0,0,0,0,594000,594000,594000,2070,SEGURANÇA PÚBLICA COM CIDADANIA,20ID,0000 - NÃO INFORMADO,03DV,"0830- PROPICIAR A ATUAÇÃO DE EXCELÊNCIA DOS ÓRGÃOS DE SEGURANÇA PÚBLICA DA UNIÃO, DOS ESTADOS, DO DISTRITO FEDERAL E DOS MUNICÍPIOS, ASSIM COMO DE OUTRAS INSTITUIÇÕES, COM ÊNFASE NO APRIMORAMENTO DE SUAS ESTRUTURAS FÍSICAS, ORGANIZACIONAIS E MODELOS DE GESTÃO, DO DESENVOLVIMENTO DE SISTEMAS DE INFORMAÇÃO E BANCOS DE DADOS, DO FORTALECIMENTO DA ATIVIDADE DE INTELIGÊNCIA E REESTRUTURAÇÃO E MODERNIZAÇÃO DO SISTEMA DE PRODUÇÃO DA PROVA MATERIAL.","03DV-APOIAR A MODERNIZAÇÃO ORGANIZACIONAL E TECNOLÓGICA, O REAPARELHAMENTO, A CONSTRUÇÃO E REFORMAS DAS INSTITUIÇÕES DE SEGURANÇA PÚBLICA E DE CONTROLE EXTERNO E INTERNO (OUVIDORIA E CORREGEDORIA) DOS ESTADOS, DO DISTRITO FEDERAL, DOS MUNICÍPIOS E DA FORÇA NACIONAL DE SEGURANÇA PÚBLICA, INCLUINDO O DESENVOLVIMENTO DO SINESP"
LOA2014 - Despesa Execução,2014/11/22 00:00:00,NO,TO,JAÚ DO TOCANTINS,02 - SAÚDE,MINISTÉRIO DA SAÚDE,36000 - MINISTÉRIO DA SAÚDE,FUNDO NACIONAL DE SAÚDE,36901 - FUNDO NACIONAL DE SAÚDE,10.301.2015.8581.0473,10 - SAÚDE,301 - ATENÇÃO BÁSICA,2015 - APERFEIÇOAMENTO DO SISTEMA ÚNICO DE SAÚDE (SUS),8581 - ESTRUTURAÇÃO DA REDE DE SERVIÇOS DE ATENÇÃO BÁSICA DE SAÚDE,0473 - NO MUNICÍPIO DE JAÚ DO TOCANTINS - TO,S,4,40,RECURSOS ORDINARIOS,100 - RECURSOS ORDINARIOS,408000,408000,0,0,0,0,0,0,2015,APERFEIÇOAMENTO DO SISTEMA ÚNICO DE SAÚDE (SUS),8581,0000 - ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO BASICA DE SAUDE,02PW,"0713- GARANTIR ACESSO DA POPULAÇÃO A SERVIÇOS DE QUALIDADE, COM EQUIDADE E EM TEMPO ADEQUADO AO ATENDIMENTO DAS NECESSIDADES DE SAÚDE, APRIMORANDO A POLÍTICA DE ATENÇÃO BÁSICA E A ATENÇÃO ESPECIALIZADA.","02PW-REORDENAMENTO DA ATENÇÃO ESPECIALIZADA VISANDO À INTEGRALIDADE DE ATENÇÃO, ASSIM COMO AMPLIAÇÃO DA ATENÇÃO PRIMÁRIA E ESPECIALIZADA EM REDES DE ATENÇÃO À SAÚDE, COM QUALIFICAÇÃO DAS PRÁTICAS E DA GESTÃO DO CUIDADO, BUSCANDO ASSEGURAR RESOLUTIVIDADE"
LOA2014 - Despesa Execução,2014/11/22 00:00:00,NO,TO,MIRANORTE,02 - SAÚDE,MINISTÉRIO DA SAÚDE,36000 - MINISTÉRIO DA SAÚDE,FUNDO NACIONAL DE SAÚDE,36901 - FUNDO NACIONAL DE SAÚDE,10.302.2015.8535.0485,10 - SAÚDE,302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,2015 - APERFEIÇOAMENTO DO SISTEMA ÚNICO DE SAÚDE (SUS),8535 - ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE,0485 - NO MUNICÍPIO DE MIRANORTE - TO,S,3,40,RECURSOS ORDINARIOS,100 - RECURSOS ORDINARIOS,1000000,1000000,0,0,0,0,0,0,2015,APERFEIÇOAMENTO DO SISTEMA ÚNICO DE SAÚDE (SUS),8535,0000 - ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE - DESPESAS DIVERSAS,02PW,"0713- GARANTIR ACESSO DA POPULAÇÃO A SERVIÇOS DE QUALIDADE, COM EQUIDADE E EM TEMPO ADEQUADO AO ATENDIMENTO DAS NECESSIDADES DE SAÚDE, APRIMORANDO A POLÍTICA DE ATENÇÃO BÁSICA E A ATENÇÃO ESPECIALIZADA.","02PW-REORDENAMENTO DA ATENÇÃO ESPECIALIZADA VISANDO À INTEGRALIDADE DE ATENÇÃO, ASSIM COMO AMPLIAÇÃO DA ATENÇÃO PRIMÁRIA E ESPECIALIZADA EM REDES DE ATENÇÃO À SAÚDE, COM QUALIFICAÇÃO DAS PRÁTICAS E DA GESTÃO DO CUIDADO, BUSCANDO ASSEGURAR RESOLUTIVIDADE"
LOA2014 - Despesa Execução,2014/11/22 00:00:00,NO,TO,MIRANORTE,02 - SAÚDE,MINISTÉRIO DA SAÚDE,36000 - MINISTÉRIO DA SAÚDE,FUNDO NACIONAL DE SAÚDE,36901 - FUNDO NACIONAL DE SAÚDE,10.302.2015.8535.0485,10 - SAÚDE,302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,2015 - APERFEIÇOAMENTO DO SISTEMA ÚNICO DE SAÚDE (SUS),8535 - ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE,0485 - NO MUNICÍPIO DE MIRANORTE - TO,S,4,40,RECURSOS ORDINARIOS,100 - RECURSOS ORDINARIOS,1500000,1101030,0,0,0,0,0,0,2015,APERFEIÇOAMENTO DO SISTEMA ÚNICO DE SAÚDE (SUS),8535,0000 - ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE - DESPESAS DIVERSAS,02PW,"0713- GARANTIR ACESSO DA POPULAÇÃO A SERVIÇOS DE QUALIDADE, COM EQUIDADE E EM TEMPO ADEQUADO AO ATENDIMENTO DAS NECESSIDADES DE SAÚDE, APRIMORANDO A POLÍTICA DE ATENÇÃO BÁSICA E A ATENÇÃO ESPECIALIZADA.","02PW-REORDENAMENTO DA ATENÇÃO ESPECIALIZADA VISANDO À INTEGRALIDADE DE ATENÇÃO, ASSIM COMO AMPLIAÇÃO DA ATENÇÃO PRIMÁRIA E ESPECIALIZADA EM REDES DE ATENÇÃO À SAÚDE, COM QUALIFICAÇÃO DAS PRÁTICAS E DA GESTÃO DO CUIDADO, BUSCANDO ASSEGURAR RESOLUTIVIDADE"
LOA2014 - Despesa Execução,2014/11/22 00:00:00,NO,TO,MIRANORTE,02 - SAÚDE,MINISTÉRIO DA SAÚDE,36000 - MINISTÉRIO DA SAÚDE,FUNDO NACIONAL DE SAÚDE,36901 - FUNDO NACIONAL DE SAÚDE,10.302.2015.8535.0485,10 - SAÚDE,302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,2015 - APERFEIÇOAMENTO DO SISTEMA ÚNICO DE SAÚDE (SUS),8535 - ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE,0485 - NO MUNICÍPIO DE MIRANORTE - TO,S,4,41,RECURSOS ORDINARIOS,100 - RECURSOS ORDINARIOS,0,398970,398970,0,0,0,0,0,2015,APERFEIÇOAMENTO DO SISTEMA ÚNICO DE SAÚDE (SUS),8535,0000 - ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE - DESPESAS DIVERSAS,02PW,"0713- GARANTIR ACESSO DA POPULAÇÃO A SERVIÇOS DE QUALIDADE, COM EQUIDADE E EM TEMPO ADEQUADO AO ATENDIMENTO DAS NECESSIDADES DE SAÚDE, APRIMORANDO A POLÍTICA DE ATENÇÃO BÁSICA E A ATENÇÃO ESPECIALIZADA.","02PW-REORDENAMENTO DA ATENÇÃO ESPECIALIZADA VISANDO À INTEGRALIDADE DE ATENÇÃO, ASSIM COMO AMPLIAÇÃO DA ATENÇÃO PRIMÁRIA E ESPECIALIZADA EM REDES DE ATENÇÃO À SAÚDE, COM QUALIFICAÇÃO DAS PRÁTICAS E DA GESTÃO DO CUIDADO, BUSCANDO ASSEGURAR RESOLUTIVIDADE"
LOA2014 - Despesa Execução,2014/11/22 00:00:00,NO,TO,PALMAS - TO,02 - SAÚDE,MINISTÉRIO DA SAÚDE,36000 - MINISTÉRIO DA SAÚDE,FUNDO NACIONAL DE SAÚDE,36901 - FUNDO NACIONAL DE SAÚDE,10.302.2015.8535.7622,10 - SAÚDE,302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,2015 - APERFEIÇOAMENTO DO SISTEMA ÚNICO DE SAÚDE (SUS),8535 - ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE,7622 - CONSTRUÇÃO DO INSTITUTO DE PREVENÇÃO E DIAGNÓSTICO DO CÂNCER - NO MUNICÍPIO DE PALMAS - TO,S,4,30,RECURSOS ORDINARIOS,100 - RECURSOS ORDINARIOS,16793526,16793526,0,0,0,0,0,0,2015,APERFEIÇOAMENTO DO SISTEMA ÚNICO DE SAÚDE (SUS),8535,0000 - ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE - DESPESAS DIVERSAS,02PW,"0713- GARANTIR ACESSO DA POPULAÇÃO A SERVIÇOS DE QUALIDADE, COM EQUIDADE E EM TEMPO ADEQUADO AO ATENDIMENTO DAS NECESSIDADES DE SAÚDE, APRIMORANDO A POLÍTICA DE ATENÇÃO BÁSICA E A ATENÇÃO ESPECIALIZADA.","02PW-REORDENAMENTO DA ATENÇÃO ESPECIALIZADA VISANDO À INTEGRALIDADE DE ATENÇÃO, ASSIM COMO AMPLIAÇÃO DA ATENÇÃO PRIMÁRIA E ESPECIALIZADA EM REDES DE ATENÇÃO À SAÚDE, COM QUALIFICAÇÃO DAS PRÁTICAS E DA GESTÃO DO CUIDADO, BUSCANDO ASSEGURAR RESOLUTIVIDADE"
LOA2014 - Despesa Execução,2014/11/22 00:00:00,NO,TO,PALMAS - TO,"04 - EDUCAÇÃO, CULTURA, CIÊNCIA E TECNOLOGIA E ESPORTE",MINISTÉRIO DA CULTURA,42000 - MINISTÉRIO DA CULTURA,FUNDO NACIONAL DE CULTURA,42902 - FUNDO NACIONAL DE CULTURA,13.392.2027.20ZF.0542,13 - CULTURA,392 - DIFUSÃO CULTURAL,"2027 - CULTURA: PRESERVAÇÃO, PROMOÇÃO E ACESSO",20ZF - PROMOÇÃO E FOMENTO À CULTURA BRASILEIRA,0542 - NO MUNICÍPIO DE PALMAS - TO,F,3,30,RECURSOS ORDINARIOS,100 - RECURSOS ORDINARIOS,0,0,0,0,0,0,250000,0,2027,"CULTURA: PRESERVAÇÃO, PROMOÇÃO E ACESSO",20ZF,0000 - PROMOCAO E FOMENTO A CULTURA BRASILEIRA,035B,"0786- FOMENTAR A CRIAÇÃO, PRODUÇÃO, DIFUSÃO, INTERCÂMBIO, DISTRIBUIÇÃO, FRUIÇÃO E CONSUMO DE BENS, SERVIÇOS E EXPRESSÕES CULTURAIS NO BRASIL E NO EXTERIOR","035B-FOMENTO À PRODUÇÃO, DIFUSÃO, INTERCÂMBIO, CIRCULAÇÃO DE PROJETOS, ATIVIDADES E EVENTOS ARTÍSTICOS, À FRUIÇÃO CULTURAL E À FORMAÇÃO DE PÚBLICO, GARANTIDA A DIVERSIDADE DE LINGUAGENS, E EXPRESSÕES CULTURAIS; FORTALECIMENTO E  QUALIFICAÇÃO DE EQUIPAMENTOS, PONTOS, REDES, CIRCUITOS E ESPAÇOS CULTURAIS."
LOA2014 - Despesa Execução,2014/11/22 00:00:00,NO,TO,PALMAS - TO,"04 - EDUCAÇÃO, CULTURA, CIÊNCIA E TECNOLOGIA E ESPORTE",MINISTÉRIO DA EDUCAÇÃO,26000 - MINISTÉRIO DA EDUCAÇÃO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,26298 - FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,12.368.2030.20RP.0542,12 - EDUCAÇÃO,368 - EDUCAÇÃO BÁSICA,2030 - EDUCAÇÃO BÁSICA,20RP - INFRAESTRUTURA PARA A EDUCAÇÃO BÁSICA,0542 - NO MUNICÍPIO DE PALMAS - TO,F,3,40,CONTRIBUICAO DO SALARIO-EDUCACAO,313 - CONTRIBUICAO DO SALARIO-EDUCACAO,0,16793526,0,0,0,0,0,0,2030,EDUCAÇÃO BÁSICA,20RP,0000 - INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,02BP,"0596- ELEVAR O ATENDIMENTO ESCOLAR,  POR MEIO DA PROMOÇÃO DO ACESSO E DA PERMANÊNCIA, E A CONCLUSÃO NA EDUCAÇÃO BÁSICA, NAS SUAS ETAPAS E MODALIDADES DE ENSINO, EM COLABORAÇÃO COM OS ENTES FEDERADOS, TAMBÉM POR MEIO DA AMPLIAÇÃO E QUALIFICAÇÃO DA REDE FÍSICA.","02BP-APOIO TÉCNICO, PEDAGÓGICO E FINANCEIRO À REDE FÍSICA ESCOLAR PÚBLICA PARA CONSTRUÇÕES, REFORMAS, AMPLIAÇÕES E AQUISIÇÕES DE EQUIPAMENTOS E MOBILIÁRIO, INCLUSIVE PARA A FORMAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO, GARANTINDO ACESSIBILIDADE E SUSTENTABILIDADE SOCIOAMBIENTAL E ATENDENDO ÀS DEMANDAS E ESPECIFICIDADES DAS ETAPAS E MODALIDADES DA EDUCAÇÃO BÁSICA, CONSIDERANDO, INCLUSIVE, AS POPULAÇÕES DO CAMPO, QUILOMBOLAS, INDÍGENAS, PESSOAS COM DEFICIÊNCIA, TRANSTORNOS GLOBAIS DO DESENVOLVIMENTO E ALTAS HABILIDADES OU SUPERDOTAÇÃO, A EDUCAÇÃO DE JOVENS E ADULTOS E A AMPLIAÇÃO GRADATIVA DA EDUCAÇÃO EM TEMPO INTEGRAL"
LOA2014 - Despesa Execução,2014/11/22 00:00:00,NO,TO,PALMAS - TO,"04 - EDUCAÇÃO, CULTURA, CIÊNCIA E TECNOLOGIA E ESPORTE",MINISTÉRIO DA EDUCAÇÃO,26000 - MINISTÉRIO DA EDUCAÇÃO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,26298 - FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,12.368.2030.20RP.0542,12 - EDUCAÇÃO,368 - EDUCAÇÃO BÁSICA,2030 - EDUCAÇÃO BÁSICA,20RP - INFRAESTRUTURA PARA A EDUCAÇÃO BÁSICA,0542 - NO MUNICÍPIO DE PALMAS - TO,F,3,40,RECURSOS ORDINARIOS,100 - RECURSOS ORDINARIOS,16793526,0,0,0,0,0,0,0,2030,EDUCAÇÃO BÁSICA,20RP,0000 - INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,02BP,"0596- ELEVAR O ATENDIMENTO ESCOLAR,  POR MEIO DA PROMOÇÃO DO ACESSO E DA PERMANÊNCIA, E A CONCLUSÃO NA EDUCAÇÃO BÁSICA, NAS SUAS ETAPAS E MODALIDADES DE ENSINO, EM COLABORAÇÃO COM OS ENTES FEDERADOS, TAMBÉM POR MEIO DA AMPLIAÇÃO E QUALIFICAÇÃO DA REDE FÍSICA.","02BP-APOIO TÉCNICO, PEDAGÓGICO E FINANCEIRO À REDE FÍSICA ESCOLAR PÚBLICA PARA CONSTRUÇÕES, REFORMAS, AMPLIAÇÕES E AQUISIÇÕES DE EQUIPAMENTOS E MOBILIÁRIO, INCLUSIVE PARA A FORMAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO, GARANTINDO ACESSIBILIDADE E SUSTENTABILIDADE SOCIOAMBIENTAL E ATENDENDO ÀS DEMANDAS E ESPECIFICIDADES DAS ETAPAS E MODALIDADES DA EDUCAÇÃO BÁSICA, CONSIDERANDO, INCLUSIVE, AS POPULAÇÕES DO CAMPO, QUILOMBOLAS, INDÍGENAS, PESSOAS COM DEFICIÊNCIA, TRANSTORNOS GLOBAIS DO DESENVOLVIMENTO E ALTAS HABILIDADES OU SUPERDOTAÇÃO, A EDUCAÇÃO DE JOVENS E ADULTOS E A AMPLIAÇÃO GRADATIVA DA EDUCAÇÃO EM TEMPO INTEGRAL"
